filename,tree1,tree2,nbleaves,nbedges,nbinternalnodes1,nbinternalnodes2,fasttime,naivetime,bhvtime
trees_50.newick,0,13,51,720,49,49,323,460,11802
trees_50.newick,0,14,51,697,49,49,254,453,10415
trees_50.newick,0,15,51,690,49,49,252,474,11441
trees_50.newick,0,16,51,747,49,49,297,877,10975
trees_50.newick,0,17,51,767,49,49,267,799,10993
trees_50.newick,0,18,51,718,49,49,316,798,15886
trees_50.newick,0,19,51,764,49,49,282,789,10783
trees_50.newick,0,20,51,704,49,49,265,774,11691
trees_50.newick,0,21,51,713,49,49,262,557,10323
trees_50.newick,0,22,51,761,49,49,258,471,10406
trees_50.newick,0,23,51,738,49,49,254,479,18356
trees_50.newick,0,24,51,732,49,49,250,466,13349
trees_50.newick,0,25,51,735,49,49,250,471,10305
trees_50.newick,0,26,51,716,49,49,254,762,11329
trees_50.newick,0,27,51,689,49,49,249,641,10671
trees_50.newick,0,28,51,725,49,49,257,1130,16480
trees_50.newick,0,29,51,701,49,49,249,911,11169
trees_50.newick,0,30,51,746,49,49,254,883,9883
trees_50.newick,0,31,51,775,49,49,261,585,9866
trees_50.newick,0,32,51,779,49,49,262,466,10531
trees_50.newick,0,33,51,721,49,49,250,459,12328
trees_50.newick,0,34,51,735,49,49,252,465,15454
trees_50.newick,0,35,51,660,49,49,241,454,11812
trees_50.newick,0,36,51,749,49,49,265,463,9642
trees_50.newick,0,37,51,713,49,49,252,457,10274
trees_50.newick,0,38,51,707,49,49,248,456,11461
trees_50.newick,0,39,51,667,49,49,244,459,13627
trees_50.newick,0,40,51,710,49,49,251,463,10691
trees_50.newick,0,41,51,746,49,49,267,481,11272
trees_50.newick,0,42,51,679,49,49,252,472,10596
trees_50.newick,0,43,51,733,49,49,258,826,10254
trees_50.newick,0,44,51,741,49,49,251,800,17719
trees_50.newick,0,45,51,746,49,49,351,629,11532
trees_50.newick,0,46,51,754,49,49,267,456,10794
trees_50.newick,0,47,51,701,49,49,259,463,10141
trees_50.newick,0,48,51,738,49,49,252,473,12088
trees_50.newick,0,49,51,703,49,49,247,464,11820
trees_50.newick,1,2,51,703,49,49,248,468,14091
trees_50.newick,1,3,51,712,49,49,256,484,12480
trees_50.newick,1,4,51,700,49,49,264,446,11717
trees_50.newick,1,5,51,664,49,49,241,446,12461
trees_50.newick,1,6,51,741,49,49,248,473,11933
trees_50.newick,1,7,51,750,49,49,254,468,14451
trees_50.newick,1,8,51,770,49,49,264,485,10901
trees_50.newick,1,9,51,706,49,49,255,463,10133
trees_50.newick,1,10,51,688,49,49,247,466,9927
trees_50.newick,1,11,51,699,49,49,246,451,15550
trees_50.newick,1,12,51,757,49,49,253,463,14362
trees_50.newick,1,13,51,711,49,49,251,663,11187
trees_50.newick,1,14,51,789,49,49,256,506,10058
trees_50.newick,1,15,51,730,49,49,324,483,9714
trees_50.newick,1,16,51,747,49,49,253,454,10175
trees_50.newick,1,17,51,698,49,49,249,458,11753
trees_50.newick,1,18,51,698,49,49,248,477,12830
trees_50.newick,1,19,51,754,49,49,260,463,10451
trees_50.newick,1,20,51,766,49,49,256,481,9639
trees_50.newick,1,21,51,694,49,49,248,459,11364
trees_50.newick,1,22,51,730,49,49,249,462,14061
trees_50.newick,1,23,51,767,49,49,253,476,13385
trees_50.newick,1,24,51,724,49,49,251,451,12608
trees_50.newick,1,25,51,729,49,49,248,462,10050
trees_50.newick,1,26,51,710,49,49,246,469,11618
trees_50.newick,1,27,51,714,49,49,250,456,12707
trees_50.newick,1,28,51,671,49,49,254,451,16939
trees_50.newick,1,29,51,713,49,49,251,472,13467
trees_50.newick,1,30,51,744,49,49,251,469,10605
trees_50.newick,1,31,51,746,49,49,251,468,10168
trees_50.newick,1,32,51,764,49,49,259,458,11472
trees_50.newick,1,33,51,705,49,49,261,471,14218
trees_50.newick,1,34,51,673,49,49,246,453,10954
trees_50.newick,1,35,51,720,49,49,260,467,10835
trees_50.newick,1,36,51,702,49,49,253,467,10593
trees_50.newick,1,37,51,739,49,49,255,485,10529
trees_50.newick,1,38,51,675,49,49,297,456,14950
trees_50.newick,1,39,51,661,49,49,249,462,13586
trees_50.newick,1,40,51,741,49,49,274,464,11055
trees_50.newick,1,41,51,744,49,49,268,479,9592
trees_50.newick,1,42,51,742,49,49,265,475,12672
trees_50.newick,1,43,51,738,49,49,262,465,10862
trees_50.newick,1,44,51,719,49,49,255,474,12685
trees_50.newick,1,45,51,740,49,49,252,480,13135
trees_50.newick,1,46,51,716,49,49,244,460,14683
trees_50.newick,1,47,51,653,49,49,243,465,10372
trees_50.newick,1,48,51,810,49,49,261,472,10624
trees_50.newick,1,49,51,779,49,49,255,472,14130
trees_50.newick,2,3,51,698,49,49,250,463,11571
trees_50.newick,2,4,51,686,49,49,244,448,9837
trees_50.newick,2,5,51,682,49,49,241,449,10726
trees_50.newick,2,6,51,713,49,49,251,761,10812
trees_50.newick,2,7,51,739,49,49,254,557,16513
trees_50.newick,2,8,51,774,49,49,257,507,11443
trees_50.newick,2,9,51,767,49,49,253,472,10073
trees_50.newick,2,10,51,687,49,49,246,466,11699
trees_50.newick,2,11,51,758,49,49,257,468,9970
trees_50.newick,2,12,51,709,49,49,248,458,17038
trees_50.newick,2,13,51,713,49,49,246,468,11281
trees_50.newick,2,14,51,705,49,49,249,465,10150
trees_50.newick,2,15,51,717,49,49,252,474,9676
trees_50.newick,2,16,51,703,49,49,249,466,9383
trees_50.newick,2,17,51,677,49,49,246,458,13371
trees_50.newick,2,18,51,697,49,49,246,463,12797
trees_50.newick,2,19,51,691,49,49,245,461,10990
trees_50.newick,2,20,51,664,49,49,244,446,10525
trees_50.newick,2,21,51,680,49,49,248,460,10429
trees_50.newick,2,22,51,748,49,49,250,471,13782
trees_50.newick,2,23,51,693,49,49,249,452,17155
trees_50.newick,2,24,51,730,49,49,245,464,12853
trees_50.newick,2,25,51,744,49,49,250,684,10068
trees_50.newick,2,26,51,756,49,49,257,862,10000
trees_50.newick,2,27,51,669,49,49,243,479,12542
trees_50.newick,2,28,51,711,49,49,256,475,16719
trees_50.newick,2,29,51,702,49,49,244,468,11437
trees_50.newick,2,30,51,694,49,49,246,465,10664
trees_50.newick,2,31,51,735,49,49,371,475,9888
trees_50.newick,2,32,51,765,49,49,477,457,9947
trees_50.newick,2,33,51,710,49,49,348,477,10854
trees_50.newick,2,34,51,660,49,49,251,451,11766
trees_50.newick,2,35,51,712,49,49,248,464,10425
trees_50.newick,2,36,51,696,49,49,254,467,11988
trees_50.newick,2,37,51,662,49,49,247,454,11306
trees_50.newick,2,38,51,696,49,49,244,457,10808
trees_50.newick,2,39,51,658,49,49,247,471,18263
trees_50.newick,2,40,51,712,49,49,248,457,10557
trees_50.newick,2,41,51,776,49,49,259,489,10072
trees_50.newick,2,42,51,740,49,49,257,482,10128
trees_50.newick,2,43,51,727,49,49,246,464,10507
trees_50.newick,2,44,51,671,49,49,243,466,12983
trees_50.newick,2,45,51,645,49,49,240,471,12163
trees_50.newick,2,46,51,702,49,49,240,465,10052
trees_50.newick,2,47,51,693,49,49,254,470,10325
trees_50.newick,2,48,51,742,49,49,248,454,12448
trees_50.newick,2,49,51,713,49,49,250,458,15425
trees_50.newick,3,4,51,714,49,49,251,453,10759
trees_50.newick,3,5,51,690,49,49,243,456,10300
trees_50.newick,3,6,51,733,49,49,254,1132,10398
trees_50.newick,3,7,51,732,49,49,252,481,10246
trees_50.newick,3,8,51,754,49,49,263,470,10713
trees_50.newick,3,9,51,667,49,49,244,450,13192
trees_50.newick,3,10,51,745,49,49,256,462,10148
trees_50.newick,3,11,51,713,49,49,252,452,13742
trees_50.newick,3,12,51,765,49,49,254,462,11988
trees_50.newick,3,13,51,732,49,49,257,462,16276
trees_50.newick,3,14,51,667,49,49,246,453,11214
trees_50.newick,3,15,51,699,49,49,247,480,11761
trees_50.newick,3,16,51,782,49,49,259,471,10283
trees_50.newick,3,17,51,744,49,49,254,474,9869
trees_50.newick,3,18,51,734,49,49,259,502,12287
trees_50.newick,3,19,51,781,49,49,257,468,16352
trees_50.newick,3,20,51,705,49,49,251,484,10816
trees_50.newick,3,21,51,692,49,49,252,457,11510
trees_50.newick,3,22,51,652,49,49,243,460,11636
trees_50.newick,3,23,51,729,49,49,257,469,14878
trees_50.newick,3,24,51,739,49,49,251,458,16587
trees_50.newick,3,25,51,722,49,49,247,467,11518
trees_50.newick,3,26,51,734,49,49,266,467,11591
trees_50.newick,3,27,51,683,49,49,249,450,10877
trees_50.newick,3,28,51,717,49,49,262,476,10278
trees_50.newick,3,29,51,717,49,49,253,459,10369
trees_50.newick,3,30,51,719,49,49,258,458,13354
trees_50.newick,3,31,51,788,49,49,267,484,10071
trees_50.newick,3,32,51,699,49,49,257,455,10032
trees_50.newick,3,33,51,738,49,49,264,477,11999
trees_50.newick,3,34,51,679,49,49,248,451,11461
trees_50.newick,3,35,51,645,49,49,238,457,16145
trees_50.newick,3,36,51,726,49,49,261,464,10378
trees_50.newick,3,37,51,754,49,49,258,468,10370
trees_50.newick,3,38,51,737,49,49,257,456,11127
trees_50.newick,3,39,51,711,49,49,251,469,18907
trees_50.newick,3,40,51,716,49,49,249,458,18372
trees_50.newick,3,41,51,744,49,49,264,483,11409
trees_50.newick,3,42,51,681,49,49,251,479,11567
trees_50.newick,3,43,51,695,49,49,262,464,10618
trees_50.newick,3,44,51,732,49,49,252,484,10786
trees_50.newick,3,45,51,694,49,49,288,477,16436
trees_50.newick,3,46,51,760,49,49,256,482,10588
trees_50.newick,3,47,51,744,49,49,254,478,10886
trees_50.newick,3,48,51,613,49,49,242,486,11035
trees_50.newick,3,49,51,680,49,49,244,498,10466
trees_50.newick,4,5,51,724,49,49,247,450,15260
trees_50.newick,4,6,51,728,49,49,251,459,12066
trees_50.newick,4,7,51,767,49,49,250,477,10158
trees_50.newick,4,8,51,809,49,49,264,465,10454
trees_50.newick,4,9,51,760,49,49,252,476,10251
trees_50.newick,4,10,51,766,49,49,252,481,14564
trees_50.newick,4,11,51,755,49,49,255,461,13177
trees_50.newick,4,12,51,752,49,49,248,469,10315
trees_50.newick,4,13,51,649,49,49,246,452,16327
trees_50.newick,4,14,51,735,49,49,247,488,11539
trees_50.newick,4,15,51,733,49,49,249,475,12855
trees_50.newick,4,16,51,653,49,49,240,454,12462
trees_50.newick,4,17,51,694,49,49,245,463,11842
trees_50.newick,4,18,51,763,49,49,258,484,10288
trees_50.newick,4,19,51,740,49,49,250,462,10040
trees_50.newick,4,20,51,721,49,49,249,471,13406
trees_50.newick,4,21,51,686,49,49,243,473,12166
trees_50.newick,4,22,51,691,49,49,244,462,10083
trees_50.newick,4,23,51,684,49,49,247,460,9990
trees_50.newick,4,24,51,743,49,49,249,519,9991
trees_50.newick,4,25,51,738,49,49,253,473,10407
trees_50.newick,4,26,51,706,49,49,265,472,16938
trees_50.newick,4,27,51,700,49,49,247,467,11256
trees_50.newick,4,28,51,719,49,49,260,466,9908
trees_50.newick,4,29,51,754,49,49,249,470,16576
trees_50.newick,4,30,51,730,49,49,250,467,14962
trees_50.newick,4,31,51,742,49,49,253,474,15801
trees_50.newick,4,32,51,752,49,49,254,463,11546
trees_50.newick,4,33,51,727,49,49,253,467,11171
trees_50.newick,4,34,51,700,49,49,245,458,10722
trees_50.newick,4,35,51,684,49,49,242,464,15518
trees_50.newick,4,36,51,661,49,49,248,463,11889
trees_50.newick,4,37,51,759,49,49,256,471,10300
trees_50.newick,4,38,51,694,49,49,239,454,10025
trees_50.newick,4,39,51,681,49,49,244,453,13516
trees_50.newick,4,40,51,692,49,49,243,455,13185
trees_50.newick,4,41,51,743,49,49,255,483,15750
trees_50.newick,4,42,51,697,49,49,252,477,10457
trees_50.newick,4,43,51,733,49,49,246,475,9890
trees_50.newick,4,44,51,710,49,49,243,481,11501
trees_50.newick,4,45,51,670,49,49,244,508,10468
trees_50.newick,4,46,51,775,49,49,248,477,13702
trees_50.newick,4,47,51,701,49,49,250,477,12324
trees_50.newick,4,48,51,682,49,49,241,457,10223
trees_50.newick,4,49,51,711,49,49,249,462,9545
trees_50.newick,5,6,51,726,49,49,245,465,10297
trees_50.newick,5,7,51,678,49,49,241,463,21405
trees_50.newick,5,8,51,651,49,49,246,462,10828
trees_50.newick,5,9,51,677,49,49,242,461,11462
trees_50.newick,5,10,51,687,49,49,248,464,10112
trees_50.newick,5,11,51,692,49,49,241,452,10880
trees_50.newick,5,12,51,695,49,49,243,463,13954
trees_50.newick,5,13,51,701,49,49,245,467,10393
trees_50.newick,5,14,51,699,49,49,241,449,9787
trees_50.newick,5,15,51,707,49,49,252,474,9971
trees_50.newick,5,16,51,701,49,49,242,462,11632
trees_50.newick,5,17,51,704,49,49,245,458,22929
trees_50.newick,5,18,51,701,49,49,243,468,11609
trees_50.newick,5,19,51,702,49,49,244,457,9761
trees_50.newick,5,20,51,662,49,49,243,461,11259
trees_50.newick,5,21,51,717,49,49,261,525,9598
trees_50.newick,5,22,51,741,49,49,248,459,12544
trees_50.newick,5,23,51,723,49,49,246,456,12924
trees_50.newick,5,24,51,665,49,49,240,452,11885
trees_50.newick,5,25,51,688,49,49,243,461,12345
trees_50.newick,5,26,51,665,49,49,242,457,11612
trees_50.newick,5,27,51,669,49,49,246,454,12864
trees_50.newick,5,28,51,644,49,49,261,459,19330
trees_50.newick,5,29,51,750,49,49,253,471,11644
trees_50.newick,5,30,51,738,49,49,248,461,11355
trees_50.newick,5,31,51,726,49,49,247,470,9845
trees_50.newick,5,32,51,718,49,49,251,451,11819
trees_50.newick,5,33,51,661,49,49,240,478,12372
trees_50.newick,5,34,51,726,49,49,253,458,12165
trees_50.newick,5,35,51,673,49,49,238,455,11492
trees_50.newick,5,36,51,707,49,49,248,456,10407
trees_50.newick,5,37,51,662,49,49,243,455,12022
trees_50.newick,5,38,51,700,49,49,241,453,12037
trees_50.newick,5,39,51,680,49,49,244,458,10324
trees_50.newick,5,40,51,741,49,49,246,458,9947
trees_50.newick,5,41,51,695,49,49,251,482,10002
trees_50.newick,5,42,51,695,49,49,243,479,9974
trees_50.newick,5,43,51,713,49,49,242,457,11132
trees_50.newick,5,44,51,704,49,49,245,476,11408
trees_50.newick,5,45,51,734,49,49,246,477,12212
trees_50.newick,5,46,51,726,49,49,239,454,9517
trees_50.newick,5,47,51,706,49,49,243,539,9909
trees_50.newick,5,48,51,660,49,49,235,471,11866
trees_50.newick,5,49,51,685,49,49,238,455,16202
trees_50.newick,6,7,51,648,49,49,243,448,11171
trees_50.newick,6,8,51,752,49,49,254,482,10097
trees_50.newick,6,9,51,659,49,49,241,459,10138
trees_50.newick,6,10,51,750,49,49,252,472,12127
trees_50.newick,6,11,51,627,49,49,239,448,23522
trees_50.newick,6,12,51,733,49,49,254,463,10763
trees_50.newick,6,13,51,754,49,49,254,470,9929
trees_50.newick,6,14,51,736,49,49,249,466,10398
trees_50.newick,6,15,51,686,49,49,246,472,9933
trees_50.newick,6,16,51,721,49,49,244,459,10633
trees_50.newick,6,17,51,719,49,49,253,467,12277
trees_50.newick,6,18,51,776,49,49,257,474,10157
trees_50.newick,6,19,51,738,49,49,251,479,10787
trees_50.newick,6,20,51,729,49,49,250,464,9507
trees_50.newick,6,21,51,691,49,49,274,450,11642
trees_50.newick,6,22,51,778,49,49,259,471,13422
trees_50.newick,6,23,51,736,49,49,256,464,10689
trees_50.newick,6,24,51,761,49,49,252,462,9852
trees_50.newick,6,25,51,746,49,49,255,734,9722
trees_50.newick,6,26,51,700,49,49,257,730,10866
trees_50.newick,6,27,51,696,49,49,255,487,17748
trees_50.newick,6,28,51,684,49,49,259,484,11008
trees_50.newick,6,29,51,671,49,49,250,464,11369
trees_50.newick,6,30,51,759,49,49,259,473,9468
trees_50.newick,6,31,51,743,49,49,250,470,14167
trees_50.newick,6,32,51,807,49,49,265,457,12456
trees_50.newick,6,33,51,726,49,49,255,467,15633
trees_50.newick,6,34,51,707,49,49,247,454,10410
trees_50.newick,6,35,51,654,49,49,238,465,11140
trees_50.newick,6,36,51,722,49,49,252,479,9832
trees_50.newick,6,37,51,702,49,49,256,458,10377
trees_50.newick,6,38,51,676,49,49,247,461,14274
trees_50.newick,6,39,51,652,49,49,240,468,12922
trees_50.newick,6,40,51,689,49,49,245,458,9698
trees_50.newick,6,41,51,778,49,49,257,482,10213
trees_50.newick,6,42,51,734,49,49,255,485,11627
trees_50.newick,6,43,51,647,49,49,245,580,10806
trees_50.newick,6,44,51,686,49,49,243,475,13433
trees_50.newick,6,45,51,734,49,49,249,665,10301
trees_50.newick,6,46,51,778,49,49,248,493,9700
trees_50.newick,6,47,51,744,49,49,255,506,10821
trees_50.newick,6,48,51,745,49,49,253,456,11457
trees_50.newick,6,49,51,720,49,49,244,460,15235
trees_50.newick,7,8,51,741,49,49,255,469,11504
trees_50.newick,7,9,51,670,49,49,243,461,11383
trees_50.newick,7,10,51,706,49,49,251,477,9717
trees_50.newick,7,11,51,694,49,49,244,470,12784
trees_50.newick,7,12,51,666,49,49,240,460,18012
trees_50.newick,7,13,51,671,49,49,241,456,12039
trees_50.newick,7,14,51,674,49,49,241,455,11221
trees_50.newick,7,15,51,715,49,49,248,472,10264
trees_50.newick,7,16,51,700,49,49,241,459,12159
trees_50.newick,7,17,51,731,49,49,249,462,12138
trees_50.newick,7,18,51,676,49,49,243,471,17266
trees_50.newick,7,19,51,648,49,49,241,501,10068
trees_50.newick,7,20,51,730,49,49,249,471,9250
trees_50.newick,7,21,51,711,49,49,277,479,13508
trees_50.newick,7,22,51,737,49,49,257,479,13148
trees_50.newick,7,23,51,720,49,49,249,458,18833
trees_50.newick,7,24,51,745,49,49,250,470,11534
trees_50.newick,7,25,51,712,49,49,247,472,10284
trees_50.newick,7,26,51,677,49,49,248,462,9696
trees_50.newick,7,27,51,752,49,49,257,475,11989
trees_50.newick,7,28,51,701,49,49,248,454,22496
trees_50.newick,7,29,51,724,49,49,245,483,10775
trees_50.newick,7,30,51,719,49,49,247,466,10661
trees_50.newick,7,31,51,694,49,49,249,467,12028
trees_50.newick,7,32,51,758,49,49,262,467,11132
trees_50.newick,7,33,51,675,49,49,243,467,17288
trees_50.newick,7,34,51,677,49,49,241,461,12533
trees_50.newick,7,35,51,706,49,49,242,462,9940
trees_50.newick,7,36,51,698,49,49,252,460,10050
trees_50.newick,7,37,51,662,49,49,246,456,10266
trees_50.newick,7,38,51,697,49,49,242,448,10285
trees_50.newick,7,39,51,699,49,49,247,515,13050
trees_50.newick,7,40,51,730,49,49,248,460,10411
trees_50.newick,7,41,51,758,49,49,257,482,9758
trees_50.newick,7,42,51,609,49,49,242,468,12060
trees_50.newick,7,43,51,704,49,49,244,459,11921
trees_50.newick,7,44,51,740,49,49,246,483,16838
trees_50.newick,7,45,51,727,49,49,249,485,10999
trees_50.newick,7,46,51,718,49,49,239,650,10324
trees_50.newick,7,47,51,686,49,49,244,493,10113
trees_50.newick,7,48,51,745,49,49,247,468,11624
trees_50.newick,7,49,51,708,49,49,242,447,16161
trees_50.newick,8,9,51,725,49,49,254,492,11179
trees_50.newick,8,10,51,718,49,49,250,475,11840
trees_50.newick,8,11,51,745,49,49,253,472,9857
trees_50.newick,8,12,51,782,49,49,256,466,10093
trees_50.newick,8,13,51,736,49,49,251,468,10605
trees_50.newick,8,14,51,777,49,49,256,475,13855
trees_50.newick,8,15,51,728,49,49,252,470,10295
trees_50.newick,8,16,51,693,49,49,246,472,9786
trees_50.newick,8,17,51,759,49,49,256,465,10197
trees_50.newick,8,18,51,760,49,49,255,517,10453
trees_50.newick,8,19,51,766,49,49,255,504,14207
trees_50.newick,8,20,51,727,49,49,255,475,10743
trees_50.newick,8,21,51,761,49,49,257,472,10917
trees_50.newick,8,22,51,760,49,49,252,467,9996
trees_50.newick,8,23,51,721,49,49,249,453,11328
trees_50.newick,8,24,51,649,49,49,299,453,14120
trees_50.newick,8,25,51,679,49,49,337,468,10641
trees_50.newick,8,26,51,680,49,49,254,461,9986
trees_50.newick,8,27,51,710,49,49,276,456,11153
trees_50.newick,8,28,51,689,49,49,251,458,9904
trees_50.newick,8,29,51,697,49,49,245,462,12257
trees_50.newick,8,30,51,761,49,49,259,470,12345
trees_50.newick,8,31,51,763,49,49,262,469,12438
trees_50.newick,8,32,51,786,49,49,259,455,9836
trees_50.newick,8,33,51,726,49,49,250,476,11598
trees_50.newick,8,34,51,725,49,49,250,459,11003
trees_50.newick,8,35,51,699,49,49,248,460,14953
trees_50.newick,8,36,51,757,49,49,264,470,10916
trees_50.newick,8,37,51,699,49,49,249,477,10128
trees_50.newick,8,38,51,709,49,49,243,477,11582
trees_50.newick,8,39,51,752,49,49,252,472,10996
trees_50.newick,8,40,51,731,49,49,254,453,16565
trees_50.newick,8,41,51,726,49,49,260,478,13032
trees_50.newick,8,42,51,726,49,49,254,477,10474
trees_50.newick,8,43,51,747,49,49,250,473,10031
trees_50.newick,8,44,51,707,49,49,244,473,13038
trees_50.newick,8,45,51,700,49,49,252,480,16539
trees_50.newick,8,46,51,728,49,49,252,465,12835
trees_50.newick,8,47,51,719,49,49,252,466,11598
trees_50.newick,8,48,51,753,49,49,251,460,9842
trees_50.newick,8,49,51,729,49,49,246,466,9678
trees_50.newick,9,10,51,712,49,49,249,468,10698
trees_50.newick,9,11,51,708,49,49,246,457,11821
trees_50.newick,9,12,51,775,49,49,254,472,10654
trees_50.newick,9,13,51,712,49,49,245,462,10184
trees_50.newick,9,14,51,760,49,49,253,476,10353
trees_50.newick,9,15,51,672,49,49,244,468,12256
trees_50.newick,9,16,51,703,49,49,244,476,15669
trees_50.newick,9,17,51,714,49,49,249,465,12168
trees_50.newick,9,18,51,703,49,49,246,466,11852
trees_50.newick,9,19,51,756,49,49,251,477,10134
trees_50.newick,9,20,51,689,49,49,246,464,10185
trees_50.newick,9,21,51,685,49,49,247,458,20818
trees_50.newick,9,22,51,738,49,49,258,461,11451
trees_50.newick,9,23,51,759,49,49,253,467,10368
trees_50.newick,9,24,51,736,49,49,245,461,9820
trees_50.newick,9,25,51,756,49,49,249,487,12029
trees_50.newick,9,26,51,664,49,49,241,464,16210
trees_50.newick,9,27,51,737,49,49,248,462,13160
trees_50.newick,9,28,51,752,49,49,254,466,10392
trees_50.newick,9,29,51,708,49,49,244,475,10998
trees_50.newick,9,30,51,723,49,49,249,471,10971
trees_50.newick,9,31,51,767,49,49,259,473,10827
trees_50.newick,9,32,51,761,49,49,254,468,13385
trees_50.newick,9,33,51,640,49,49,240,451,12084
trees_50.newick,9,34,51,760,49,49,254,463,11376
trees_50.newick,9,35,51,716,49,49,244,477,10050
trees_50.newick,9,36,51,753,49,49,259,478,12496
trees_50.newick,9,37,51,729,49,49,257,470,11446
trees_50.newick,9,38,51,751,49,49,248,472,10167
trees_50.newick,9,39,51,756,49,49,253,470,9704
trees_50.newick,9,40,51,697,49,49,243,462,12016
trees_50.newick,9,41,51,758,49,49,263,485,11974
trees_50.newick,9,42,51,701,49,49,254,474,17646
trees_50.newick,9,43,51,692,49,49,243,473,10855
trees_50.newick,9,44,51,792,49,49,254,491,10269
trees_50.newick,9,45,51,661,49,49,241,487,11543
trees_50.newick,9,46,51,708,49,49,245,449,10744
trees_50.newick,9,47,51,707,49,49,254,464,14345
trees_50.newick,9,48,51,755,49,49,251,468,11345
trees_50.newick,9,49,51,688,49,49,242,449,11991
trees_50.newick,10,11,51,737,49,49,250,456,10096
trees_50.newick,10,12,51,711,49,49,251,474,10416
trees_50.newick,10,13,51,719,49,49,254,471,19469
trees_50.newick,10,14,51,681,49,49,244,458,13072
trees_50.newick,10,15,51,728,49,49,249,470,11866
trees_50.newick,10,16,51,699,49,49,244,453,9951
trees_50.newick,10,17,51,734,49,49,256,467,9931
trees_50.newick,10,18,51,710,49,49,253,468,12785
trees_50.newick,10,19,51,716,49,49,250,474,11620
trees_50.newick,10,20,51,681,49,49,246,458,10667
trees_50.newick,10,21,51,697,49,49,248,453,15490
trees_50.newick,10,22,51,764,49,49,251,466,11431
trees_50.newick,10,23,51,760,49,49,258,466,13600
trees_50.newick,10,24,51,737,49,49,247,449,11814
trees_50.newick,10,25,51,733,49,49,248,469,10952
trees_50.newick,10,26,51,714,49,49,266,461,10128
trees_50.newick,10,27,51,706,49,49,253,465,13994
trees_50.newick,10,28,51,733,49,49,259,463,12465
trees_50.newick,10,29,51,703,49,49,244,466,12468
trees_50.newick,10,30,51,706,49,49,245,491,12351
trees_50.newick,10,31,51,749,49,49,250,461,9905
trees_50.newick,10,32,51,794,49,49,259,469,10270
trees_50.newick,10,33,51,747,49,49,257,471,11066
trees_50.newick,10,34,51,698,49,49,245,456,12179
trees_50.newick,10,35,51,633,49,49,234,459,15714
trees_50.newick,10,36,51,758,49,49,257,495,9981
trees_50.newick,10,37,51,702,49,49,248,455,11640
trees_50.newick,10,38,51,698,49,49,243,460,10634
trees_50.newick,10,39,51,740,49,49,249,463,14709
trees_50.newick,10,40,51,755,49,49,252,464,11335
trees_50.newick,10,41,51,696,49,49,246,470,10242
trees_50.newick,10,42,51,768,49,49,256,485,12789
trees_50.newick,10,43,51,720,49,49,248,462,13594
trees_50.newick,10,44,51,725,49,49,245,467,17850
trees_50.newick,10,45,51,732,49,49,253,474,11877
trees_50.newick,10,46,51,734,49,49,244,456,10863
trees_50.newick,10,47,51,671,49,49,242,463,11045
trees_50.newick,10,48,51,755,49,49,252,467,10659
trees_50.newick,10,49,51,705,49,49,243,457,12288
trees_50.newick,11,12,51,732,49,49,248,483,10673
trees_50.newick,11,13,51,702,49,49,242,469,10442
trees_50.newick,11,14,51,673,49,49,243,453,13753
trees_50.newick,11,15,51,735,49,49,253,475,12656
trees_50.newick,11,16,51,773,49,49,253,470,10151
trees_50.newick,11,17,51,693,49,49,244,459,17578
trees_50.newick,11,18,51,755,49,49,251,552,10811
trees_50.newick,11,19,51,641,49,49,239,449,11853
trees_50.newick,11,20,51,734,49,49,253,477,10537
trees_50.newick,11,21,51,753,49,49,256,471,12208
trees_50.newick,11,22,51,703,49,49,243,460,15112
trees_50.newick,11,23,51,770,49,49,252,463,11818
trees_50.newick,11,24,51,745,49,49,251,471,10313
trees_50.newick,11,25,51,749,49,49,295,474,10617
trees_50.newick,11,26,51,734,49,49,257,464,14792
trees_50.newick,11,27,51,776,49,49,343,466,17664
trees_50.newick,11,28,51,700,49,49,249,459,11441
trees_50.newick,11,29,51,769,49,49,354,481,10455
trees_50.newick,11,30,51,705,49,49,248,460,12064
trees_50.newick,11,31,51,779,49,49,349,493,11245
trees_50.newick,11,32,51,781,49,49,461,464,11963
trees_50.newick,11,33,51,720,49,49,310,471,11042
trees_50.newick,11,34,51,757,49,49,254,473,10581
trees_50.newick,11,35,51,681,49,49,246,457,11313
trees_50.newick,11,36,51,738,49,49,389,489,11408
trees_50.newick,11,37,51,752,49,49,356,466,12068
trees_50.newick,11,38,51,685,49,49,443,454,10852
trees_50.newick,11,39,51,726,49,49,340,471,11876
trees_50.newick,11,40,51,771,49,49,347,465,12291
trees_50.newick,11,41,51,808,49,49,261,481,10611
trees_50.newick,11,42,51,703,49,49,248,479,15932
trees_50.newick,11,43,51,788,49,49,256,471,11838
trees_50.newick,11,44,51,768,49,49,253,489,10225
trees_50.newick,11,45,51,720,49,49,249,484,12162
trees_50.newick,11,46,51,715,49,49,246,458,10449
trees_50.newick,11,47,51,750,49,49,337,480,13102
trees_50.newick,11,48,51,746,49,49,409,453,16250
trees_50.newick,11,49,51,752,49,49,411,455,10539
trees_50.newick,12,13,51,741,49,49,369,472,10190
trees_50.newick,12,14,51,700,49,49,255,535,11103
trees_50.newick,12,15,51,739,49,49,256,478,10483
trees_50.newick,12,16,51,759,49,49,262,477,14492
trees_50.newick,12,17,51,744,49,49,272,461,10290
trees_50.newick,12,18,51,789,49,49,258,482,9788
